48-Cd-113(n,&gamma;) ENDF/B-VII.1
2634.87,0.165284
2635.01,0.208296
2635.15,0.266087
2635.3,0.346596
2635.44,0.448566
2635.58,0.580492
2635.72,0.74859
2635.89,0.999035
2636.06,1.33447
2636.27,1.84019
2636.5,2.58194
2636.8,3.72157
2637.62,7.45965
2637.96,8.54138
2638.28,8.93494
2638.3,8.93617
2638.61,8.59621
2638.93,7.65396
2639.43,5.42171
2639.89,3.36552
2640.16,2.37621
2640.38,1.72316
2640.58,1.25547
2640.75,0.953719
2640.91,0.717808
2641.06,0.550831
2641.21,0.422899
2641.37,0.325448
2641.52,0.254258
2641.67,0.202485
2641.82,0.165372
2641.98,0.139116
2642.15,0.118643
2642.37,0.102702
2642.63,0.092272
2642.91,0.086999
2643.32,0.0851333
2643.72,0.0869737
2644.26,0.0934612
2644.94,0.10813
2645.47,0.126376
2645.96,0.151955
2646.35,0.183115
2646.65,0.218207
2646.9,0.263874
2647.1,0.315447
2647.31,0.389126
2647.48,0.478228
2647.64,0.591325
2647.81,0.757924
2647.96,0.949696
2648.1,1.1998
2648.25,1.52271
2648.41,1.98668
2648.59,2.65253
2648.77,3.51199
2648.98,4.79304
2649.21,6.51606
2649.5,9.36716
2650.05,15.8595
2650.46,20.4763
2650.79,22.9214
2651.1,23.7754
2651.43,22.8441
2651.75,20.2753
2652.31,13.8448
2652.72,9.08124
2652.99,6.53799
2653.23,4.6987
2653.43,3.50793
2653.61,2.64879
2653.78,1.99627
2653.95,1.52913
2654.11,1.1724
2654.27,0.903927
2654.42,0.717218
2654.6,0.560092
2654.77,0.446401
2654.94,0.364043
2655.14,0.296772
2655.35,0.246472
2655.6,0.203424
2655.9,0.169683
2656.27,0.140504
2656.75,0.114098
2657.32,0.0923541
2657.99,0.0745165
2658.68,0.0614667
2659.48,0.0504393
2660.47,0.0408257
2661.61,0.0329632
2662.79,0.0272204
2664.17,0.0224157
2665.77,0.0184381
2667.54,0.0153305
2669.31,0.0130807
2671.6,0.0109995
2674.37,0.00927233
2677.14,0.00811217
2680.59,0.00725611
2683.04,0.00699273
2684.27,0.00697712
2686.24,0.00720406
2687.56,0.00762114
2688.88,0.00840016
2689.84,0.0093731
2690.77,0.0108873
2691.38,0.0124669
2691.92,0.0145695
2692.33,0.0170657
2692.58,0.0193661
2692.82,0.0227832
2693.03,0.0270747
2693.19,0.0320066
2693.35,0.0384092
2693.5,0.0472265
2693.66,0.059359
2693.81,0.0759674
2693.96,0.0985049
2694.12,0.128734
2694.27,0.168718
2694.43,0.221756
2694.59,0.292392
2694.77,0.393224
2694.97,0.537427
2695.19,0.733943
2695.45,1.03068
2695.85,1.58198
2696.36,2.31256
2696.73,2.69951
2697.05,2.84025
2697.1,2.84249
2697.41,2.74193
2697.72,2.46203
2698.21,1.78829
2698.7,1.08897
2698.97,0.776477
2699.19,0.571858
2699.39,0.420497
2699.57,0.313927
2699.73,0.237787
2699.9,0.178939
2700.04,0.139257
2700.18,0.108584
2700.34,0.0837405
2700.49,0.0653805
2700.65,0.0519508
2700.8,0.0421986
2700.96,0.0351421
2701.15,0.0289242
2701.36,0.0245752
2701.61,0.0210853
2701.87,0.0188681
2702.28,0.0167377
2702.69,0.0155693
2703.3,0.0149557
2703.66,0.0151911
2703.98,0.0159522
2704.3,0.0176205
2704.51,0.0196271
2704.73,0.0228518
2704.92,0.0272258
2705.08,0.0326728
2705.22,0.0394269
2705.39,0.0496823
2705.55,0.0637344
2705.71,0.082695
2705.87,0.107842
2706.03,0.140572
2706.21,0.187846
2706.4,0.251262
2706.61,0.339501
2706.85,0.468267
2707.2,0.698054
2707.91,1.2122
2708.26,1.3838
2708.59,1.44614
2708.6,1.44621
2708.89,1.40043
2709.18,1.2722
2709.61,0.991149
2710.17,0.581638
2710.47,0.40351
2710.69,0.296758
2710.9,0.216264
2711.06,0.165852
2711.22,0.127164
2711.38,0.0970035
2711.55,0.0739372
2711.71,0.0566032
2711.87,0.0437771
2712.02,0.034944
2712.17,0.0284128
2712.34,0.0230374
2712.51,0.0192611
2712.73,0.0160596
2712.99,0.0136145
2713.24,0.0120557
2713.63,0.0106046
2714.14,0.00944833
2714.77,0.00861531
2715.47,0.00818192
2715.84,0.00812742
2716.37,0.0083289
2716.81,0.00895172
2717.07,0.00975222
2717.33,0.011183
2717.55,0.0131949
2717.72,0.0156432
2717.9,0.0191669
2718.07,0.0241672
2718.23,0.0301421
2718.38,0.0380188
2718.55,0.0499108
2718.73,0.0655505
2718.92,0.087619
2719.12,0.118229
2719.37,0.164945
2719.68,0.23804
2720.49,0.461276
2720.85,0.529951
2721.17,0.554892
2721.2,0.555045
2721.51,0.535175
2721.82,0.480005
2722.31,0.351954
2722.8,0.217911
2723.09,0.152256
2723.32,0.110178
2723.52,0.0821346
2723.7,0.0621516
2723.88,0.0467379
2724.04,0.0361548
2724.2,0.0281208
2724.36,0.0221259
2724.51,0.0181431
2724.68,0.0146939
2724.86,0.0121272
2725.06,0.010153
2725.27,0.00885856
2725.47,0.00799781
2725.78,0.00718497
2726.3,0.00644864
2727.0,0.00592789
2727.69,0.00563112
2729.09,0.00534901
2730.16,0.0052909
2732.36,0.00543578
2734.56,0.00590229
2736.04,0.00646135
2737.51,0.00738149
2738.49,0.00838303
2739.22,0.00955424
2739.71,0.0107632
2740.08,0.0121832
2740.39,0.0140994
2740.61,0.0163189
2740.82,0.0193653
2740.98,0.0228847
2741.14,0.0277958
2741.31,0.0346348
2741.47,0.0440905
2741.64,0.0570228
2741.78,0.0722976
2741.94,0.0943396
2742.1,0.122987
2742.29,0.16543
2742.47,0.219921
2742.68,0.297355
2742.92,0.412389
2743.26,0.611441
2743.96,1.06478
2744.33,1.23684
2744.66,1.29972
2744.7,1.30038
2745.01,1.25607
2745.34,1.11943
2745.85,0.801758
2746.31,0.507579
2746.58,0.361655
2746.82,0.262955
2747.02,0.194665
2747.21,0.14504
2747.39,0.110744
2747.56,0.0846894
2747.71,0.0672098
2747.86,0.0540275
2748.02,0.0442492
2748.18,0.0366142
2748.34,0.0316269
2748.54,0.0271889
2748.75,0.0244956
2748.95,0.0229514
2749.3,0.0219407
2749.42,0.0219164
2749.77,0.0225388
2750.12,0.0242376
2750.42,0.0269003
2750.65,0.030498
2750.86,0.0357291
2751.05,0.0426571
2751.21,0.0518362
2751.36,0.063355
2751.5,0.0792303
2751.65,0.100941
2751.79,0.130332
2751.94,0.169641
2752.09,0.224043
2752.24,0.292318
2752.38,0.379607
2752.55,0.510034
2752.72,0.676201
2752.93,0.929865
2753.15,1.27001
2753.44,1.83894
2754.33,3.83726
2754.67,4.35182
2754.99,4.5382
2755.0,4.53829
2755.31,4.37497
2755.65,3.87905
2756.16,2.73512
2756.6,1.73888
2756.88,1.21949
2757.1,0.890358
2757.28,0.672332
2757.45,0.511113
2757.62,0.38405
2757.77,0.293394
2757.92,0.223419
2758.08,0.170361
2758.21,0.133924
2758.36,0.105199
2758.51,0.0840635
2758.65,0.0686831
2758.82,0.0560799
2758.99,0.0475547
2759.19,0.041165
2759.38,0.0370985
2759.68,0.0335599
2760.09,0.031238
2760.74,0.0301854
2760.87,0.0301837
2761.49,0.0307982
2762.48,0.033555
2763.47,0.0384246
2764.47,0.0459273
2765.28,0.0548597
2766.09,0.0676898
2766.72,0.0818363
2767.31,0.100709
2767.81,0.123206
2768.17,0.146523
2768.5,0.17676
2768.77,0.211917
2768.97,0.248963
2769.16,0.300309
2769.36,0.373088
2769.54,0.462408
2769.71,0.585563
2769.86,0.731948
2770.03,0.942952
2770.19,1.22459
2770.36,1.59569
2770.54,2.11834
2770.72,2.8136
2770.92,3.7896
2771.12,5.04395
2771.37,7.0129
2771.68,9.94456
2772.49,18.675
2772.84,21.3874
2773.17,22.3721
2773.2,22.3774
2773.53,21.5211
2773.86,19.1539
2774.42,13.1931
2774.87,8.44519
2775.14,6.09368
2775.38,4.37098
2775.58,3.27119
2775.76,2.47612
2775.95,1.84636
2776.12,1.41743
2776.28,1.08917
2776.45,0.841492
2776.61,0.660768
2776.78,0.517238
2776.96,0.413097
2777.13,0.337466
2777.34,0.272336
2777.56,0.224653
2777.82,0.18632
2778.12,0.156117
2778.49,0.129898
2778.99,0.10581
2779.57,0.0864085
2780.16,0.0722484
2780.86,0.0604025
2781.67,0.050709
2782.44,0.0442593
2783.46,0.0385135
2784.23,0.0358152
2785.26,0.0340123
2785.77,0.0338624
2786.81,0.0353243
2787.51,0.0380127
2788.2,0.0428111
2788.74,0.0488686
2789.11,0.0553359
2789.39,0.0624626
2789.67,0.0732196
2789.9,0.0871471
2790.1,0.1058
2790.26,0.127324
2790.43,0.15757
2790.57,0.195185
2790.72,0.246168
2790.87,0.314839
2791.01,0.406515
2791.15,0.516715
2791.29,0.663003
2791.45,0.884516
2791.61,1.17235
2791.77,1.53879
2791.97,2.09094
2792.18,2.8596
2792.43,4.02719
2792.79,6.02449
2793.5,10.4215
2793.84,11.8831
2794.17,12.4585
2794.2,12.4623
2794.5,12.0627
2794.79,10.9428
2795.26,8.2859
2795.8,4.89372
2796.09,3.43886
2796.31,2.51349
2796.5,1.86562
2796.69,1.37358
2796.86,1.0328
2797.03,0.76935
2797.17,0.591745
2797.31,0.460267
2797.45,0.358683
2797.59,0.281036
2797.73,0.222209
2797.87,0.177952
2798.01,0.143855
2798.18,0.115849
2798.34,0.0958111
2798.53,0.0789379
2798.76,0.0656293
2799.05,0.0545617
2799.33,0.0472783
2799.79,0.0389718
2800.35,0.0322448
2800.96,0.0270398
2801.74,0.0223677
2802.73,0.0183369
2803.75,0.015471
2804.98,0.0131025
2806.23,0.0114396
2807.98,0.00989834
2810.17,0.00879052
2811.92,0.00838752
2812.79,0.00833372
2814.64,0.00853154
2816.48,0.00923903
2817.86,0.0102718
2819.01,0.0116487
2820.16,0.0137929
2821.14,0.0165993
2821.83,0.0195208
2822.48,0.0233316
2823.09,0.0285731
2823.52,0.0340783
2823.85,0.0401811
2824.13,0.0478135
2824.34,0.0562298
2824.55,0.0685587
2824.72,0.0835297
2824.86,0.100046
2825.0,0.122171
2825.13,0.149716
2825.26,0.185885
2825.4,0.233166
2825.53,0.294558
2825.67,0.382661
2825.82,0.505654
2825.97,0.66643
2826.13,0.873257
2826.3,1.17703
2826.49,1.60848
2826.71,2.22531
2826.95,3.10136
2827.26,4.52869
2828.05,8.69593
2828.42,10.1465
2828.75,10.6734
2828.8,10.6819
2829.11,10.3051
2829.43,9.25578
2829.91,6.80246
2830.43,4.08006
2830.7,2.92584
2830.93,2.09968
2831.14,1.53729
2831.31,1.15128
2831.49,0.850185
2831.65,0.635829
2831.8,0.482101
2831.96,0.364773
2832.09,0.2876
2832.22,0.227709
2832.36,0.177629
2832.49,0.143304
2832.65,0.11275
2832.81,0.0907673
2832.96,0.0749058
2833.16,0.0609895
2833.35,0.0514087
2833.59,0.0434547
2833.9,0.0363158
2834.29,0.0303285
2834.83,0.0248073
2835.39,0.0206872
2836.07,0.0171501
2836.92,0.0140408
2837.96,0.011476
2839.1,0.00958618
2840.46,0.00810517
2841.82,0.00719209
2843.2,0.00673159
2843.76,0.00668361
2844.84,0.00691284
2845.37,0.00727883
2845.89,0.00803029
2846.26,0.00908587
2846.51,0.0103851
2846.71,0.0120272
2846.92,0.0145277
2847.09,0.0177663
2847.25,0.0216441
2847.4,0.026886
2847.55,0.033898
2847.7,0.0431614
2847.86,0.0552242
2848.01,0.0706913
2848.18,0.0938759
2848.36,0.123522
2848.57,0.166367
2848.8,0.229873
2849.1,0.329206
2850.0,0.680225
2850.35,0.774645
2850.69,0.808897
2850.7,0.80893
2851.03,0.778202
2851.37,0.690569
2851.92,0.477943
2852.36,0.305049
2852.64,0.217503
2852.87,0.158749
2853.07,0.116923
2853.25,0.0878065
2853.41,0.0677903
2853.58,0.0512562
2853.74,0.0394177
2853.9,0.0304737
2854.06,0.0238159
2854.22,0.0189204
2854.38,0.0153556
2854.56,0.0125367
2854.75,0.0104794
2854.95,0.00897287
2855.2,0.00774952
2855.51,0.00683802
2855.81,0.00625333
2856.22,0.00573709
2857.09,0.00511592
2857.95,0.00485134
2858.53,0.00482038
2859.38,0.00499679
2859.94,0.00532546
2860.37,0.00578779
2860.72,0.00647629
2860.97,0.00730792
2861.2,0.00849748
2861.38,0.00993391
2861.56,0.0120226
2861.72,0.0146106
2861.88,0.0181745
2862.03,0.0230376
2862.19,0.0295939
2862.34,0.0375269
2862.49,0.0480969
2862.67,0.0641168
2862.84,0.0848688
2863.04,0.115337
2863.27,0.159776
2863.54,0.22451
2863.91,0.33706
2864.57,0.552531
2864.94,0.635441
2865.27,0.665583
2865.3,0.665753
2865.64,0.639087
2865.98,0.565628
2866.55,0.383483
2866.97,0.249495
2867.25,0.175883
2867.47,0.131294
2867.66,0.0988093
2867.83,0.0749968
2868.01,0.0563512
2868.16,0.0438899
2868.31,0.0341477
2868.47,0.0264274
2868.63,0.0205367
2868.78,0.0161792
2868.93,0.013295
2869.1,0.0106678
2869.28,0.00882931
2869.49,0.00733069
2869.73,0.0062219
2869.97,0.00549925
2870.33,0.00480745
2870.82,0.00423973
2871.42,0.00378437
2872.39,0.00332551
2873.84,0.00293205
2875.29,0.00270888
2877.66,0.00252209
2881.6,0.00243529
2885.16,0.00249908
2888.73,0.00270283
2891.11,0.00294735
2893.39,0.00333176
2895.29,0.00385271
2896.81,0.00451873
2898.07,0.00539004
2898.95,0.00631367
2899.66,0.00738236
2900.29,0.00878195
2900.76,0.0103205
2901.14,0.0121954
2901.42,0.0143636
2901.64,0.0168809
2901.82,0.0199905
2902.01,0.0244508
2902.17,0.0296678
2902.32,0.0367976
2902.48,0.0465209
2902.64,0.0602098
2902.79,0.0780792
2902.95,0.101784
2903.11,0.132802
2903.26,0.17276
2903.43,0.228134
2903.61,0.304216
2903.81,0.410332
2904.05,0.570627
2904.34,0.809878
2904.87,1.35209
2905.33,1.80986
2905.7,2.04796
2906.0,2.11325
2906.31,2.04222
2906.62,1.8437
2907.12,1.36066
2907.65,0.824607
2907.92,0.590928
2908.14,0.439652
2908.35,0.324045
2908.54,0.242128
2908.7,0.184895
2908.87,0.140234
2909.02,0.107927
2909.18,0.0831877
2909.34,0.0645131
2909.49,0.0505956
2909.65,0.0403298
2909.8,0.032817
2909.96,0.0273427
2910.15,0.0226992
2910.35,0.0192178
2910.61,0.0164211
2910.93,0.0143687
2911.24,0.0130835
2911.65,0.0119984
2912.4,0.0109792
2913.15,0.0106536
2913.95,0.0108482
2914.95,0.0118226
2915.76,0.0133112
2916.46,0.0154233
2917.0,0.0178966
2917.32,0.0201019
2917.64,0.0234275
2917.91,0.0278706
2918.1,0.0327717
2918.26,0.0386009
2918.42,0.0467664
2918.58,0.0582547
2918.73,0.0725292
2918.87,0.0918278
2919.01,0.117728
2919.14,0.148314
2919.29,0.194243
2919.44,0.254464
2919.59,0.33224
2919.74,0.431101
2919.91,0.571154
2920.11,0.78063
2920.32,1.07199
2920.56,1.4859
2920.86,2.11197
2921.67,4.03229
2922.04,4.64609
2922.37,4.87039
2922.4,4.87159
2922.74,4.68077
2923.07,4.16296
2923.62,2.88875
2924.05,1.8739
2924.35,1.30758
2924.58,0.947678
2924.79,0.70228
2924.97,0.529453
2925.13,0.415985
2925.29,0.330534
2925.45,0.269538
2925.6,0.233117
2925.73,0.214031
2925.87,0.2066
2925.98,0.211007
2926.11,0.227372
2926.24,0.2568
2926.37,0.300889
2926.51,0.370766
2926.66,0.471124
2926.81,0.608221
2926.97,0.786917
2927.15,1.05769
2927.33,1.40642
2927.53,1.90136
2927.77,2.64686
2928.06,3.79466
2928.96,8.00155
2929.33,9.23541
2929.67,9.68478
2929.7,9.6872
2930.01,9.36843
2930.31,8.47732
2930.79,6.3643
2931.34,3.76779
2931.64,2.62277
2931.88,1.88518
2932.09,1.36692
2932.28,1.00065
2932.45,0.742771
2932.6,0.57126
2932.75,0.437161
2932.9,0.33386
2933.05,0.25535
2933.19,0.200065
2933.34,0.155295
2933.48,0.125123
2933.62,0.100092
2933.77,0.0817336
2933.95,0.0659915
2934.14,0.0545465
2934.35,0.0458955
2934.62,0.0381392
2934.96,0.0317955
2935.39,0.0264964
2935.94,0.0217701
2936.61,0.0178251
2937.38,0.0146337
2938.25,0.0120858
2939.27,0.00999501
2940.41,0.0083427
2941.56,0.00715934
2943.06,0.00605727
2944.9,0.00514724
2946.74,0.00452768
2949.19,0.00398418
2952.13,0.00361067
2955.08,0.00344476
2956.06,0.00343024
2959.16,0.00349446
2962.27,0.00377237
2964.34,0.00414822
2966.51,0.00481782
2968.06,0.0055907
2969.3,0.00653587
2970.41,0.00781797
2971.21,0.00916506
2971.94,0.0109648
2972.55,0.0131462
2972.95,0.0152702
2973.3,0.0180407
2973.59,0.0214794
2973.81,0.0257731
2974.01,0.0313005
2974.17,0.0379366
2974.33,0.0472854
2974.48,0.0589485
2974.62,0.0743611
2974.75,0.0923864
2974.87,0.115653
2975.0,0.14546
2975.15,0.192013
2975.3,0.253193
2975.45,0.332401
2975.6,0.433295
2975.78,0.579998
2975.97,0.791425
2976.17,1.05791
2976.4,1.44952
2976.71,2.09951
2977.55,4.1593
2977.91,4.79499
2978.25,5.05433
2978.3,5.05892
2978.62,4.87775
2978.95,4.37343
2979.45,3.18462
2979.96,1.95368
2980.25,1.36499
2980.48,0.996085
2980.67,0.742781
2980.84,0.562993
2981.02,0.421142
2981.17,0.323901
2981.32,0.247805
2981.47,0.189232
2981.62,0.14484
2981.77,0.111687
2981.93,0.0872606
2982.08,0.0694898
2982.23,0.0567079
2982.38,0.0476157
2982.55,0.0404822
2982.77,0.0348964
2983.04,0.0314194
2983.3,0.0303747
2983.58,0.0315519
2983.82,0.0348886
2984.02,0.0398621
2984.18,0.0467188
2984.35,0.056939
2984.5,0.069401
2984.64,0.0864557
2984.79,0.109509
2984.93,0.140272
2985.09,0.184031
2985.24,0.241816
2985.4,0.316834
2985.55,0.412515
2985.72,0.544518
2985.92,0.744221
2986.15,1.03506
2986.42,1.46967
2986.79,2.19854
2987.47,3.62419
2987.82,4.14903
2988.16,4.36352
2988.2,4.36567
2988.52,4.21638
2988.83,3.80001
2989.33,2.80877
2989.86,1.6809
2990.14,1.20084
2990.36,0.884443
2990.56,0.654298
2990.75,0.48215
2990.92,0.362369
2991.09,0.269377
2991.23,0.2091
2991.38,0.159731
2991.52,0.121995
2991.67,0.0935198
2991.82,0.0722798
2991.96,0.0575542
2992.11,0.0453084
2992.27,0.0364952
2992.42,0.0301563
2992.62,0.0246423
2992.81,0.0209064
2993.0,0.0183033
2993.28,0.0157281
2993.66,0.0134771
2994.17,0.0115141
2994.81,0.0098587
2995.67,0.0083535
2996.63,0.00724846
2998.08,0.00622188
2999.68,0.00557106
3001.61,0.00515039
3004.17,0.00495887
3006.29,0.00505525
3008.93,0.00547963
3011.05,0.00615441
3012.64,0.00698938
3014.07,0.00820576
3015.1,0.00955942
3016.04,0.0114616
3016.78,0.0137754
3017.28,0.016098
3017.65,0.0187007
3017.97,0.0222026
3018.19,0.0258769
3018.37,0.0303102
3018.56,0.0366905
3018.72,0.0449087
3018.88,0.0565228
3019.03,0.0708108
3019.17,0.0890354
3019.3,0.111016
3019.42,0.139293
3019.58,0.18368
3019.73,0.242345
3019.88,0.318747
3020.05,0.424609
3020.21,0.56005
3020.39,0.751015
3020.58,1.00062
3020.82,1.38513
3021.11,1.99336
3021.63,3.30407
3022.12,4.48855
3022.49,5.09036
3022.8,5.26657
3023.13,5.07634
3023.45,4.54738
3023.97,3.30255
3024.48,2.01775
3024.77,1.40538
3025.0,1.02265
3025.2,0.760443
3025.37,0.574722
3025.55,0.428468
3025.7,0.328381
3025.86,0.24692
3026.01,0.190017
3026.15,0.146338
3026.3,0.113227
3026.45,0.0883946
3026.59,0.0699457
3026.74,0.0563363
3026.89,0.0457075
3027.07,0.0372096
3027.23,0.0320711
3027.43,0.0272807
3027.69,0.0233788
3027.99,0.0204159
3028.4,0.0179326
3028.86,0.0161217
3029.55,0.0143794
3030.23,0.0133156
3031.15,0.0125549
3032.07,0.0123189
3033.51,0.0127931
3034.47,0.0137095
3035.43,0.0152844
3036.32,0.0176801
3037.0,0.0206488
3037.47,0.0239922
3037.81,0.0278132
3038.09,0.0326275
3038.3,0.0385619
3038.49,0.0457551
3038.67,0.0560139
3038.84,0.0689836
3039.0,0.0868546
3039.16,0.111318
3039.33,0.143864
3039.49,0.188029
3039.66,0.246265
3039.82,0.321782
3040.01,0.433576
3040.21,0.588497
3040.43,0.804836
3040.67,1.10603
3040.99,1.58623
3041.88,3.1671
3042.24,3.60565
3042.59,3.76499
3042.6,3.76516
3042.94,3.62319
3043.29,3.21721
3043.85,2.23054
3044.31,1.42657
3044.6,1.01872
3044.83,0.744616
3045.04,0.54926
3045.23,0.413137
3045.42,0.307858
3045.59,0.235208
3045.76,0.180738
3045.92,0.139897
3046.09,0.109763
3046.26,0.0878409
3046.4,0.073777
3046.57,0.0620703
3046.78,0.0521339
3047.02,0.0451107
3047.25,0.0408407
3047.56,0.037649
3048.03,0.0357022
3048.27,0.0354682
3048.97,0.0366988
3049.68,0.0406423
3050.21,0.0461398
3050.61,0.0529115
3050.91,0.0610295
3051.16,0.0715855
3051.36,0.0842762
3051.54,0.100972
3051.69,0.121484
3051.85,0.149751
3052.01,0.188621
3052.17,0.241769
3052.33,0.313771
3052.49,0.410222
3052.63,0.525368
3052.79,0.687693
3052.95,0.895865
3053.13,1.20061
3053.3,1.57722
3053.53,2.17579
3053.77,3.0253
3054.1,4.40839
3054.95,8.56884
3055.31,9.84569
3055.65,10.3559
3055.7,10.3643
3056.03,10.0009
3056.35,8.9875
3056.86,6.61653
3057.39,4.00389
3057.69,2.80185
3057.92,2.04217
3058.14,1.48888
3058.31,1.14778
3058.49,0.860567
3058.66,0.6585
3058.83,0.505246
3058.98,0.400793
3059.13,0.32346
3059.27,0.270133
3059.42,0.233641
3059.57,0.211321
3059.73,0.200837
3059.76,0.200613
3059.9,0.205764
3060.05,0.222873
3060.2,0.252764
3060.35,0.29695
3060.52,0.366391
3060.71,0.472463
3060.9,0.614527
3061.1,0.819251
3061.32,1.10367
3061.59,1.53072
3061.92,2.20919
3062.73,4.07305
3063.12,4.73139
3063.47,4.95677
3063.5,4.95828
3063.81,4.79922
3064.13,4.35459
3064.6,3.33894
3065.19,1.95177
3065.51,1.35924
3065.74,0.999537
3065.94,0.754709
3066.15,0.562612
3066.32,0.434816
3066.49,0.335869
3066.66,0.261313
3066.83,0.207657
3066.99,0.167729
3067.15,0.138441
3067.35,0.114342
3067.57,0.0962484
3067.73,0.0872826
3067.95,0.0794857
3068.28,0.0734973
3068.64,0.0716492
3069.07,0.073907
3069.41,0.0795654
3069.67,0.0874655
3069.93,0.101262
3070.16,0.120441
3070.33,0.143629
3070.51,0.177087
3070.67,0.218047
3070.82,0.273666
3070.98,0.348399
3071.13,0.447565
3071.28,0.573142
3071.44,0.744607
3071.6,0.963519
3071.79,1.28964
3071.97,1.70309
3072.18,2.28036
3072.43,3.13267
3072.79,4.65214
3073.53,8.13243
3073.92,9.4214
3074.26,9.88978
3074.3,9.89577
3074.62,9.56375
3074.95,8.58204
3075.47,6.27025
3076.0,3.83444
3076.29,2.68709
3076.53,1.95203
3076.74,1.46165
3076.93,1.09123
3077.1,0.834518
3077.27,0.635875
3077.44,0.485338
3077.59,0.385623
3077.74,0.309808
3077.92,0.246059
3078.09,0.200839
3078.25,0.169931
3078.46,0.14406
3078.67,0.127769
3078.92,0.116157
3079.25,0.108411
3079.88,0.104919
3080.34,0.106685
3081.26,0.116747
3082.17,0.134936
3082.98,0.159072
3083.72,0.190995
3084.45,0.236361
3085.01,0.286292
3085.51,0.348549
3085.93,0.421657
3086.28,0.509179
3086.6,0.618313
3086.88,0.757429
3087.15,0.946352
3087.4,1.19523
3087.62,1.50485
3087.85,1.92471
3088.06,2.46467
3088.29,3.21806
3088.54,4.29945
3088.8,5.72022
3089.1,7.84517
3089.5,11.3709
3090.33,19.415
3090.7,21.8783
3091.05,22.8687
3091.1,22.8824
3091.42,22.2299
3091.83,19.6775
3092.49,13.4561
3092.97,8.93374
3093.3,6.36868
3093.59,4.65701
3093.84,3.49142
3094.07,2.67253
3094.29,2.05257
3094.52,1.59875
3094.75,1.2633
3094.97,1.01656
3095.22,0.818984
3095.5,0.659115
3095.82,0.534094
3096.19,0.434553
3096.61,0.355607
3097.11,0.288889
3097.65,0.23719
3098.27,0.19389
3099.0,0.157363
3099.86,0.126706
3100.86,0.101267
3101.94,0.0817012
3103.11,0.0665079
3104.41,0.0542565
3105.86,0.0441908
3107.62,0.0355213
3109.62,0.02851
3111.79,0.0231192
3114.12,0.0189611
3116.96,0.0153635
3119.96,0.012678
3123.47,0.0105152
3126.85,0.00915406
3129.24,0.00859185
3130.83,0.00847532
3132.38,0.00873685
3133.55,0.00945748
3134.14,0.0102503
3134.55,0.011238
3134.86,0.012512
3135.11,0.0142564
3135.32,0.016416
3135.52,0.0196477
3135.7,0.0236321
3135.88,0.029612
3136.04,0.0369917
3136.21,0.0469369
3136.37,0.0601621
3136.53,0.0774846
3136.72,0.102987
3136.9,0.136133
3137.11,0.183449
3137.33,0.249829
3137.6,0.348728
3137.94,0.503693
3138.73,0.912908
3139.1,1.05057
3139.46,1.10481
3139.5,1.10549
3139.83,1.06754
3140.15,0.961777
3140.66,0.714358
3141.22,0.428881
3141.52,0.299601
3141.78,0.214693
3141.98,0.159932
3142.17,0.121453
3142.35,0.0913919
3142.53,0.0687257
3142.7,0.0533972
3142.86,0.0417024
3143.02,0.0329003
3143.16,0.026985
3143.34,0.0215219
3143.52,0.0176528
3143.7,0.0148535
3143.93,0.0125333
3144.21,0.0106948
3144.49,0.00953284
3144.94,0.00837694
3145.62,0.00733347
3146.57,0.00646008
3147.74,0.00577467
3149.71,0.00508542
3152.5,0.00453648
3156.97,0.00405114
3163.92,0.00370236
3169.74,0.00362076
3175.49,0.00371277
3182.66,0.0041303
3186.92,0.00465845
3190.47,0.0053975
3193.31,0.00631619
3195.43,0.00736953
3197.21,0.0086472
3198.65,0.0101138
3199.97,0.0120213
3201.11,0.014349
3202.2,0.0175574
3203.09,0.021411
3203.89,0.0263902
3204.49,0.031752
3204.98,0.0381123
3205.35,0.0448817
3205.63,0.0521971
3205.91,0.0629702
3206.12,0.0749193
3206.29,0.0889101
3206.46,0.107027
3206.61,0.129299
3206.76,0.159081
3206.91,0.198866
3207.07,0.257941
3207.22,0.3298
3207.38,0.430978
3207.53,0.554676
3207.68,0.712677
3207.85,0.94948
3208.03,1.25357
3208.22,1.6851
3208.43,2.27343
3208.67,3.13472
3208.98,4.48965
3209.95,9.5539
3210.31,10.8941
3210.67,11.4219
